 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:  18. 7.    Time:  21: 8:46
 Units: L = m    , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
       9.0000 -0.38290E-02  0.19700E-03 -0.38290E-02  0.19700E-03 -0.18120E-02 -0.67700E-02  0.12020E-02 -0.67700E-02  0.12020E-02 -0.16353E+00 -0.20172E+00 -0.10023E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.42799E+00  0.72000E-02  0.43001E-03    348  0.00000E+00      0.000
      10.0000 -0.13370E-02  0.17600E-03 -0.13370E-02  0.17600E-03 -0.15638E-02 -0.81070E-02  0.13780E-02 -0.81070E-02  0.13780E-02 -0.16522E+00 -0.23439E+00 -0.90077E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42746E+00  0.86000E-02  0.49301E-03    384  0.00000E+00      0.000
      11.0000 -0.20630E-02  0.10200E-03 -0.20630E-02  0.10200E-03 -0.13796E-02 -0.10170E-01  0.14800E-02 -0.10170E-01  0.14800E-02 -0.16669E+00 -0.22146E+00 -0.79673E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42796E+00  0.10700E-01  0.53001E-03    419  0.00000E+00      0.000
      12.0000 -0.16900E-03  0.85000E-04 -0.16900E-03  0.85000E-04 -0.12584E-02 -0.10339E-01  0.15650E-02 -0.10339E-01  0.15650E-02 -0.16800E+00 -0.28459E+00 -0.71115E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42673E+00  0.10900E-01  0.56101E-03    451  0.00000E+00      0.000
      13.0000  0.24000E-04  0.67000E-04  0.24000E-04  0.67000E-04 -0.11790E-02 -0.10315E-01  0.16320E-02 -0.10315E-01  0.16320E-02 -0.16921E+00 -0.32694E+00 -0.64554E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42542E+00  0.10900E-01  0.58503E-03    471  0.00000E+00      0.000
      14.0000  0.23000E-04  0.65000E-04  0.23000E-04  0.65000E-04 -0.11072E-02 -0.10292E-01  0.16970E-02 -0.10292E-01  0.16970E-02 -0.17035E+00 -0.35159E+00 -0.59869E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42420E+00  0.10900E-01  0.60803E-03    486  0.00000E+00      0.000
      15.0000 -0.82000E-04  0.50000E-04 -0.82000E-04  0.50000E-04 -0.10315E-02 -0.10374E-01  0.17470E-02 -0.10374E-01  0.17470E-02 -0.17142E+00 -0.34392E+00 -0.56134E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42316E+00  0.11000E-01  0.62603E-03    511  0.00000E+00      0.000
      16.0000  0.17000E-04  0.49000E-04  0.17000E-04  0.49000E-04 -0.96135E-03 -0.10357E-01  0.17960E-02 -0.10357E-01  0.17960E-02 -0.17241E+00 -0.37567E+00 -0.53317E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42210E+00  0.11000E-01  0.64303E-03    521  0.00000E+00      0.000
      17.0000 -0.18690E-02  0.85000E-04 -0.18690E-02  0.85000E-04 -0.88949E-03 -0.12226E-01  0.18810E-02 -0.12226E-01  0.18810E-02 -0.17334E+00 -0.23141E+00 -0.49136E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42296E+00  0.12900E-01  0.67403E-03    554  0.00000E+00      0.000
      18.0000 -0.74000E-04  0.73000E-04 -0.74000E-04  0.73000E-04 -0.81888E-03 -0.12300E-01  0.19540E-02 -0.12300E-01  0.19540E-02 -0.17419E+00 -0.30379E+00 -0.46907E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42211E+00  0.13000E-01  0.70003E-03    577  0.00000E+00      0.000
      19.0000 -0.18100E-03  0.52000E-04 -0.18100E-03  0.52000E-04 -0.75955E-03 -0.12481E-01  0.20060E-02 -0.12481E-01  0.20060E-02 -0.17498E+00 -0.30955E+00 -0.44878E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42145E+00  0.13200E-01  0.71903E-03    599  0.00000E+00      0.000
      20.0000 -0.29200E-03  0.22000E-04 -0.29200E-03  0.22000E-04 -0.70984E-03 -0.12773E-01  0.20280E-02 -0.12773E-01  0.20280E-02 -0.17571E+00 -0.30100E+00 -0.42851E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42099E+00  0.13500E-01  0.72703E-03    621  0.00000E+00      0.000
      21.0000 -0.22000E-04  0.21900E-03 -0.22000E-04  0.21900E-03 -0.66931E-03 -0.12795E-01  0.22470E-02 -0.12795E-01  0.22470E-02 -0.17640E+00 -0.34506E+00 -0.41637E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42010E+00  0.13600E-01  0.80503E-03    643  0.00000E+00      0.000
      22.0000 -0.53000E-04  0.13100E-03 -0.53000E-04  0.13100E-03 -0.63714E-03 -0.12848E-01  0.23780E-02 -0.12848E-01  0.23780E-02 -0.17705E+00 -0.35475E+00 -0.40314E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41937E+00  0.13700E-01  0.85203E-03    665  0.00000E+00      0.000
      23.0000 -0.56000E-04  0.12200E-03 -0.56000E-04  0.12200E-03 -0.61416E-03 -0.12904E-01  0.25000E-02 -0.12904E-01  0.25000E-02 -0.17767E+00 -0.36313E+00 -0.39026E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41869E+00  0.13800E-01  0.89603E-03    669  0.00000E+00      0.000
      24.0000 -0.46000E-04  0.15100E-03 -0.46000E-04  0.15100E-03 -0.58492E-03 -0.12950E-01  0.26510E-02 -0.12950E-01  0.26510E-02 -0.17826E+00 -0.37372E+00 -0.37948E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41798E+00  0.13900E-01  0.95003E-03    691  0.00000E+00      0.000
      25.0000 -0.56000E-04  0.12300E-03 -0.56000E-04  0.12300E-03 -0.56695E-03 -0.13006E-01  0.27740E-02 -0.13006E-01  0.27740E-02 -0.17884E+00 -0.37715E+00 -0.36891E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41733E+00  0.14000E-01  0.99403E-03    695  0.00000E+00      0.000
      26.0000 -0.56000E-03  0.11300E-03 -0.56000E-03  0.11300E-03 -0.55525E-03 -0.13566E-01  0.28870E-02 -0.13566E-01  0.28870E-02 -0.17941E+00 -0.29407E+00 -0.35259E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.41722E+00  0.14600E-01  0.10340E-02    718  0.00000E+00      0.000
      27.0000 -0.43370E-02  0.17500E-03 -0.43370E-02  0.17500E-03 -0.52935E-03 -0.17903E-01  0.30620E-02 -0.17903E-01  0.30620E-02 -0.17995E+00 -0.19673E+00 -0.31238E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42084E+00  0.19000E-01  0.10970E-02    759  0.00000E+00      0.000
      28.0000 -0.53120E-02  0.24500E-03 -0.53120E-02  0.24500E-03 -0.51849E-03 -0.23215E-01  0.33070E-02 -0.23215E-01  0.33070E-02 -0.18047E+00 -0.18646E+00 -0.27471E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42538E+00  0.24400E-01  0.11850E-02    775  0.00000E+00      0.000
      29.0000 -0.44530E-02  0.13000E-03 -0.44530E-02  0.13000E-03 -0.50094E-03 -0.27668E-01  0.34370E-02 -0.27668E-01  0.34370E-02 -0.18098E+00 -0.19264E+00 -0.24120E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42920E+00  0.28900E-01  0.12320E-02    790  0.00000E+00      0.000
      30.0000 -0.26410E-02  0.16400E-03 -0.26410E-02  0.16400E-03 -0.47879E-03 -0.30309E-01  0.36010E-02 -0.30309E-01  0.36010E-02 -0.18146E+00 -0.20926E+00 -0.21450E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43119E+00  0.31600E-01  0.12910E-02    818  0.00000E+00      0.000
      31.0000  0.66000E-04  0.18600E-03  0.66000E-04  0.18600E-03 -0.45916E-03 -0.30243E-01  0.37870E-02 -0.30243E-01  0.37870E-02 -0.18193E+00 -0.29689E+00 -0.22454E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43047E+00  0.31600E-01  0.13570E-02    834  0.00000E+00      0.000
      32.0000 -0.16700E-03  0.93000E-04 -0.16700E-03  0.93000E-04 -0.43910E-03 -0.30410E-01  0.38800E-02 -0.30410E-01  0.38800E-02 -0.18238E+00 -0.30150E+00 -0.23985E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43010E+00  0.31800E-01  0.13900E-02    877  0.00000E+00      0.000
      33.0000 -0.22230E-02  0.21400E-03 -0.22230E-02  0.21400E-03 -0.42197E-03 -0.32633E-01  0.40940E-02 -0.32633E-01  0.40940E-02 -0.18281E+00 -0.22144E+00 -0.23843E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43168E+00  0.34100E-01  0.14670E-02    916  0.00000E+00      0.000
      34.0000 -0.43000E-04  0.15800E-03 -0.43000E-04  0.15800E-03 -0.40484E-03 -0.32676E-01  0.42520E-02 -0.32676E-01  0.42520E-02 -0.18322E+00 -0.29801E+00 -0.24971E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43115E+00  0.34200E-01  0.15240E-02    950  0.00000E+00      0.000
      35.0000  0.75000E-04  0.20900E-03  0.75000E-04  0.20900E-03 -0.38521E-03 -0.32601E-01  0.44610E-02 -0.32601E-01  0.44610E-02 -0.18361E+00 -0.34624E+00 -0.26233E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43047E+00  0.34200E-01  0.15990E-02    969  0.00000E+00      0.000
      36.0000  0.90000E-05  0.30500E-03  0.90003E-05  0.30500E-03 -0.37226E-03 -0.32592E-01  0.47660E-02 -0.32592E-01  0.47660E-02 -0.18399E+00 -0.36439E+00 -0.27503E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42979E+00  0.34300E-01  0.17079E-02    984  0.00000E+00      0.000
      37.0000 -0.26000E-04  0.20600E-03 -0.26000E-04  0.20600E-03 -0.35638E-03 -0.32618E-01  0.49720E-02 -0.32618E-01  0.49720E-02 -0.18436E+00 -0.37157E+00 -0.28607E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42924E+00  0.34400E-01  0.17819E-02   1012  0.00000E+00      0.000
      38.0000 -0.48000E-04  0.14500E-03 -0.48000E-04  0.14500E-03 -0.34635E-03 -0.32666E-01  0.51170E-02 -0.32666E-01  0.51170E-02 -0.18471E+00 -0.37367E+00 -0.29543E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42879E+00  0.34500E-01  0.18339E-02   1037  0.00000E+00      0.000
      39.0000 -0.33000E-04  0.18800E-03 -0.33000E-04  0.18800E-03 -0.32922E-03 -0.32699E-01  0.53050E-02 -0.32699E-01  0.53050E-02 -0.18505E+00 -0.38618E+00 -0.30497E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42830E+00  0.34600E-01  0.19009E-02   1062  0.00000E+00      0.000
      40.0000  0.56000E-04  0.15800E-03  0.56000E-04  0.15800E-03 -0.32003E-03 -0.32643E-01  0.54630E-02 -0.32643E-01  0.54630E-02 -0.18537E+00 -0.44448E+00 -0.31572E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42776E+00  0.34600E-01  0.19569E-02   1072  0.00000E+00      0.000
      41.0000  0.65000E-04  0.18300E-03  0.65000E-04  0.18300E-03 -0.31293E-03 -0.32578E-01  0.56460E-02 -0.32578E-01  0.56460E-02 -0.18569E+00 -0.50120E+00 -0.32705E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42719E+00  0.34600E-01  0.20219E-02   1081  0.00000E+00      0.000
      42.0000 -0.42350E-02  0.18300E-03 -0.42350E-02  0.18300E-03 -0.31293E-03 -0.36813E-01  0.58290E-02 -0.36813E-01  0.58290E-02 -0.18600E+00 -0.19874E+00 -0.28874E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43093E+00  0.38900E-01  0.20869E-02   1132  0.00000E+00      0.000
      43.0000 -0.34400E-03  0.15600E-03 -0.34400E-03  0.15600E-03 -0.30416E-03 -0.37157E-01  0.59850E-02 -0.37157E-01  0.59850E-02 -0.18631E+00 -0.26984E+00 -0.28451E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43081E+00  0.39300E-01  0.21429E-02   1160  0.00000E+00      0.000
      44.0000 -0.45000E-04  0.15500E-03 -0.44999E-04  0.15500E-03 -0.29747E-03 -0.37202E-01  0.61400E-02 -0.37202E-01  0.61400E-02 -0.18661E+00 -0.31249E+00 -0.28698E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43040E+00  0.39400E-01  0.21979E-02   1183  0.00000E+00      0.000
      45.0000  0.59000E-04  0.16400E-03  0.59000E-04  0.16400E-03 -0.28953E-03 -0.37143E-01  0.63040E-02 -0.37143E-01  0.63040E-02 -0.18690E+00 -0.35469E+00 -0.29232E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42989E+00  0.39400E-01  0.22569E-02   1190  0.00000E+00      0.000
      46.0000 -0.64400E-03  0.15600E-03 -0.64400E-03  0.15600E-03 -0.28118E-03 -0.37787E-01  0.64600E-02 -0.37787E-01  0.64600E-02 -0.18719E+00 -0.27913E+00 -0.28949E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43009E+00  0.40100E-01  0.23129E-02   1213  0.00000E+00      0.000
      47.0000 -0.93500E-03  0.18300E-03 -0.93500E-03  0.18300E-03 -0.28034E-03 -0.38722E-01  0.66430E-02 -0.38722E-01  0.66430E-02 -0.18747E+00 -0.25765E+00 -0.28547E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43056E+00  0.41100E-01  0.23779E-02   1235  0.00000E+00      0.000
      48.0000  0.10400E-03  0.29200E-03  0.10400E-03  0.29200E-03 -0.27616E-03 -0.38618E-01  0.69350E-02 -0.38618E-01  0.69350E-02 -0.18775E+00 -0.34349E+00 -0.29290E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42990E+00  0.41100E-01  0.24816E-02   1240  0.00000E+00      0.000
      49.0000 -0.14000E-04  0.24000E-03 -0.14000E-04  0.24000E-03 -0.27783E-03 -0.38632E-01  0.71750E-02 -0.38632E-01  0.71750E-02 -0.18802E+00 -0.35681E+00 -0.29985E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42940E+00  0.41200E-01  0.25676E-02   1262  0.00000E+00      0.000
      50.0000 -0.26190E-02  0.22700E-03 -0.26190E-02  0.22700E-03 -0.26655E-03 -0.41251E-01  0.74020E-02 -0.41251E-01  0.74020E-02 -0.18829E+00 -0.21689E+00 -0.28179E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43153E+00  0.43900E-01  0.26486E-02   1299  0.00000E+00      0.000
      51.0000 -0.86000E-04  0.31900E-03 -0.86000E-04  0.31900E-03 -0.26112E-03 -0.41337E-01  0.77210E-02 -0.41337E-01  0.77210E-02 -0.18855E+00 -0.29583E+00 -0.28488E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43103E+00  0.44100E-01  0.27626E-02   1323  0.00000E+00      0.000
      52.0000  0.56000E-04  0.43500E-03  0.56000E-04  0.43500E-03 -0.26279E-03 -0.41281E-01  0.81560E-02 -0.41281E-01  0.81560E-02 -0.18882E+00 -0.34635E+00 -0.29315E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43030E+00  0.44200E-01  0.29184E-02   1328  0.00000E+00      0.000
      53.0000 -0.14170E-02  0.23100E-03 -0.14170E-02  0.23100E-03 -0.25151E-03 -0.42698E-01  0.83870E-02 -0.42698E-01  0.83870E-02 -0.18907E+00 -0.24272E+00 -0.28483E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43123E+00  0.45700E-01  0.30014E-02   1356  0.00000E+00      0.000
      54.0000 -0.68400E-03  0.32500E-03 -0.68400E-03  0.32500E-03 -0.25026E-03 -0.43382E-01  0.87120E-02 -0.43382E-01  0.87120E-02 -0.18932E+00 -0.26320E+00 -0.28399E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43134E+00  0.46500E-01  0.31174E-02   1378  0.00000E+00      0.000
      55.0000 -0.87300E-03  0.35500E-03 -0.87300E-03  0.35500E-03 -0.24316E-03 -0.44255E-01  0.90670E-02 -0.44255E-01  0.90670E-02 -0.18956E+00 -0.25712E+00 -0.28234E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43161E+00  0.47500E-01  0.32444E-02   1400  0.00000E+00      0.000
      56.0000 -0.26000E-04  0.20600E-03 -0.26000E-04  0.20600E-03 -0.23564E-03 -0.44281E-01  0.92730E-02 -0.44281E-01  0.92730E-02 -0.18980E+00 -0.31758E+00 -0.28715E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43119E+00  0.47600E-01  0.33184E-02   1422  0.00000E+00      0.000
      57.0000 -0.19810E-02  0.33200E-03 -0.19810E-02  0.33200E-03 -0.23062E-03 -0.46262E-01  0.96050E-02 -0.46262E-01  0.96050E-02 -0.19004E+00 -0.22705E+00 -0.27644E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43260E+00  0.49700E-01  0.34374E-02   1451  0.00000E+00      0.000
      58.0000  0.14900E-03  0.41500E-03  0.14900E-03  0.41500E-03 -0.22853E-03 -0.46113E-01  0.10020E-01 -0.46114E-01  0.10020E-01 -0.19027E+00 -0.32894E+00 -0.28341E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43182E+00  0.49700E-01  0.35863E-02   1459  0.00000E+00      0.000
      59.0000 -0.99300E-03  0.85900E-03 -0.99300E-03  0.85900E-03 -0.22185E-03 -0.47106E-01  0.10879E-01 -0.47107E-01  0.10879E-01 -0.19049E+00 -0.25856E+00 -0.28542E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43173E+00  0.51000E-01  0.38933E-02   1482  0.00000E+00      0.000
      60.0000 -0.29820E-02  0.60900E-03 -0.29820E-02  0.60900E-03 -0.21642E-03 -0.50088E-01  0.11488E-01 -0.50089E-01  0.11488E-01 -0.19071E+00 -0.20924E+00 -0.27133E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43388E+00  0.54200E-01  0.41113E-02   1510  0.00000E+00      0.000
      61.0000 -0.12920E-02  0.58000E-03 -0.12920E-02  0.58000E-03 -0.20723E-03 -0.51380E-01  0.12068E-01 -0.51381E-01  0.12068E-01 -0.19093E+00 -0.23586E+00 -0.26662E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43438E+00  0.55700E-01  0.43193E-02   1533  0.00000E+00      0.000
      62.0000 -0.23500E-03  0.46000E-03 -0.23500E-03  0.46000E-03 -0.20764E-03 -0.51615E-01  0.12528E-01 -0.51616E-01  0.12528E-01 -0.19114E+00 -0.28653E+00 -0.26980E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43395E+00  0.56100E-01  0.44843E-02   1555  0.00000E+00      0.000
      63.0000 -0.11980E-02  0.56500E-03 -0.11980E-02  0.56500E-03 -0.20054E-03 -0.52813E-01  0.13093E-01 -0.52814E-01  0.13093E-01 -0.19134E+00 -0.24696E+00 -0.26677E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43437E+00  0.57500E-01  0.46863E-02   1578  0.00000E+00      0.000
      64.0000 -0.67600E-03  0.34600E-03 -0.67600E-03  0.34600E-03 -0.19636E-03 -0.53489E-01  0.13439E-01 -0.53490E-01  0.13439E-01 -0.19154E+00 -0.26322E+00 -0.26702E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43450E+00  0.58300E-01  0.48103E-02   1600  0.00000E+00      0.000
      65.0000  0.13500E-03  0.37600E-03  0.13500E-03  0.37600E-03 -0.19511E-03 -0.53354E-01  0.13815E-01 -0.53355E-01  0.13815E-01 -0.19174E+00 -0.34647E+00 -0.27673E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43380E+00  0.58300E-01  0.49452E-02   1604  0.00000E+00      0.000
      66.0000  0.15600E-03  0.43500E-03  0.15600E-03  0.43500E-03 -0.19135E-03 -0.53198E-01  0.14250E-01 -0.53199E-01  0.14250E-01 -0.19193E+00 -0.42241E+00 -0.28969E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43304E+00  0.58300E-01  0.51010E-02   1607  0.00000E+00      0.000
      67.0000  0.14300E-03  0.39900E-03  0.14300E-03  0.39900E-03 -0.18884E-03 -0.53055E-01  0.14649E-01 -0.53056E-01  0.14649E-01 -0.19212E+00 -0.53449E+00 -0.30445E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43229E+00  0.58300E-01  0.52442E-02   1609  0.00000E+00      0.000
      68.0000  0.87000E-04  0.52100E-03  0.87000E-04  0.52100E-03 -0.18132E-03 -0.52968E-01  0.15170E-01 -0.52969E-01  0.15170E-01 -0.19230E+00 -0.62300E+00 -0.32018E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43156E+00  0.58400E-01  0.54305E-02   1611  0.00000E+00      0.000
      69.0000  0.47000E-04  0.41200E-03  0.47000E-04  0.41200E-03 -0.17422E-03 -0.52921E-01  0.15582E-01 -0.52922E-01  0.15582E-01 -0.19248E+00 -0.67537E+00 -0.33614E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43087E+00  0.58500E-01  0.55781E-02   1613  0.00000E+00      0.000
      70.0000  0.93000E-04  0.53900E-03  0.98074E-04  0.53393E-03 -0.16879E-03 -0.52828E-01  0.16121E-01 -0.52827E-01  0.16118E-01 -0.19265E+00 -0.37141E+01 -0.37549E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43013E+00  0.58600E-01  0.57729E-02   1615  0.00000E+00      0.000
      71.0000 -0.81400E-03  0.24100E-03 -0.81400E-03  0.24100E-03 -0.17506E-03 -0.53642E-01  0.16362E-01 -0.53641E-01  0.16359E-01 -0.19282E+00 -0.29266E+00 -0.34139E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43053E+00  0.59500E-01  0.58589E-02   1654  0.00000E+00      0.000
      72.0000 -0.82500E-03  0.49000E-03 -0.82500E-03  0.49000E-03 -0.16587E-03 -0.54467E-01  0.16852E-01 -0.54466E-01  0.16849E-01 -0.19299E+00 -0.27552E+00 -0.33935E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43072E+00  0.60500E-01  0.60339E-02   1661  0.00000E+00      0.000
      73.0000 -0.19600E-02  0.39000E-03 -0.19600E-02  0.39000E-03 -0.16545E-03 -0.56427E-01  0.17242E-01 -0.56426E-01  0.17239E-01 -0.19316E+00 -0.22889E+00 -0.32536E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43212E+00  0.62600E-01  0.61739E-02   1687  0.00000E+00      0.000
      74.0000  0.70000E-04  0.47400E-03  0.69999E-04  0.47400E-03 -0.16378E-03 -0.56357E-01  0.17716E-01 -0.56356E-01  0.17713E-01 -0.19332E+00 -0.32558E+00 -0.33018E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43142E+00  0.62700E-01  0.63438E-02   1695  0.00000E+00      0.000
      75.0000  0.18000E-03  0.78100E-03  0.18000E-03  0.78100E-03 -0.16043E-03 -0.56177E-01  0.18497E-01 -0.56177E-01  0.18494E-01 -0.19348E+00 -0.43927E+00 -0.34594E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43034E+00  0.62800E-01  0.66233E-02   1700  0.00000E+00      0.000
      76.0000 -0.34100E-03  0.44300E-03 -0.34100E-03  0.44300E-03 -0.16085E-03 -0.56518E-01  0.18940E-01 -0.56518E-01  0.18937E-01 -0.19364E+00 -0.32228E+00 -0.34950E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.43008E+00  0.63300E-01  0.67823E-02   1722  0.00000E+00      0.000
      77.0000  0.13700E-03  0.66300E-03  0.13700E-03  0.66300E-03 -0.15626E-03 -0.56381E-01  0.19603E-01 -0.56382E-01  0.19600E-01 -0.19380E+00 -0.47574E+00 -0.36605E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42918E+00  0.63400E-01  0.70186E-02   1726  0.00000E+00      0.000
      78.0000  0.22700E-03  0.91300E-03  0.23675E-03  0.90213E-03 -0.15834E-03 -0.56154E-01  0.20516E-01 -0.56152E-01  0.20509E-01 -0.19396E+00 -0.48111E+02 -0.68531E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.42797E+00  0.63500E-01  0.73483E-02   1729  0.00000E+00      0.000
